Run,STRAND,GENE,DATABASE,RESISTANCE,Organism,create_date,country,continent,Collection_Date,isolation_source,HOST
SRR23384702,-,ARR-3_4,resfinder,,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,25/01/2019,Rectal swab,Homo sapiens
SRR23384702,-,catB3_2,resfinder,Chloramphenicol,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,25/01/2019,Rectal swab,Homo sapiens
SRR23384702,-,blaOXA-1_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,25/01/2019,Rectal swab,Homo sapiens
SRR23384702,-,aac(6')-Ib-cr_1,resfinder,Ciprofloxacin,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,25/01/2019,Rectal swab,Homo sapiens
SRR23384702,+,catA1_1,resfinder,Chloramphenicol,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,25/01/2019,Rectal swab,Homo sapiens
SRR23384702,+,catA2_1,resfinder,Chloramphenicol,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,25/01/2019,Rectal swab,Homo sapiens
SRR23384702,-,tet(D)_1,resfinder,Doxycycline;Tetracycline,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,25/01/2019,Rectal swab,Homo sapiens
SRR23384702,+,blaSHV-12_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,25/01/2019,Rectal swab,Homo sapiens
SRR23384702,+,blaSHV-12_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,25/01/2019,Rectal swab,Homo sapiens
SRR27033039,-,mdf(A)_1,resfinder,,Escherichia coli,2023-12-04T06:10:00Z,Tunisia,Africa,2021,,
SRR23384578,+,blaIMP-4_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam,Klebsiella pneumoniae,2023-02-09T14:14:00Z,Australia,Oceania,28/05/2020,Rectal swab,Homo sapiens
SRR23384578,+,catB3_2,resfinder,Chloramphenicol,Klebsiella pneumoniae,2023-02-09T14:14:00Z,Australia,Oceania,28/05/2020,Rectal swab,Homo sapiens
SRR23384578,+,sul1_5,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2023-02-09T14:14:00Z,Australia,Oceania,28/05/2020,Rectal swab,Homo sapiens
SRR23384578,-,qnrB2_1,resfinder,Ciprofloxacin,Klebsiella pneumoniae,2023-02-09T14:14:00Z,Australia,Oceania,28/05/2020,Rectal swab,Homo sapiens
SRR23384578,+,sul1_5,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2023-02-09T14:14:00Z,Australia,Oceania,28/05/2020,Rectal swab,Homo sapiens
SRR23384578,-,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Klebsiella pneumoniae,2023-02-09T14:14:00Z,Australia,Oceania,28/05/2020,Rectal swab,Homo sapiens
ERR13600463,-,blaCTX-M-15_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2024-08-31T01:37:00Z,Norway,Europe,2010,blood,
ERR13600463,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2024-08-31T01:37:00Z,Norway,Europe,2010,blood,
ERR13600463,-,aph(6)-Id_1,resfinder,Streptomycin,Klebsiella pneumoniae,2024-08-31T01:37:00Z,Norway,Europe,2010,blood,
ERR13600463,-,aph(3'')-Ib_5,resfinder,Streptomycin,Klebsiella pneumoniae,2024-08-31T01:37:00Z,Norway,Europe,2010,blood,
ERR13600463,-,sul2_2,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2024-08-31T01:37:00Z,Norway,Europe,2010,blood,
ERR13600463,-,blaOXA-1_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam,Klebsiella pneumoniae,2024-08-31T01:37:00Z,Norway,Europe,2010,blood,
ERR13600463,-,aac(6')-Ib-cr_1,resfinder,Ciprofloxacin,Klebsiella pneumoniae,2024-08-31T01:37:00Z,Norway,Europe,2010,blood,
ERR13600463,-,aac(3)-IIa_1,resfinder,Gentamicin;Tobramycin,Klebsiella pneumoniae,2024-08-31T01:37:00Z,Norway,Europe,2010,blood,
ERR13600463,+,qnrB1_1,resfinder,Ciprofloxacin,Klebsiella pneumoniae,2024-08-31T01:37:00Z,Norway,Europe,2010,blood,
ERR13600463,+,dfrA14_5,resfinder,Trimethoprim,Klebsiella pneumoniae,2024-08-31T01:37:00Z,Norway,Europe,2010,blood,
SRR23384601,-,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Enterobacter asburiae,2023-02-09T14:15:00Z,Australia,Oceania,04/06/2019,Rectal swab,Homo sapiens
SRR23384601,-,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Enterobacter asburiae,2023-02-09T14:15:00Z,Australia,Oceania,04/06/2019,Rectal swab,Homo sapiens
SRR23384601,-,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Enterobacter asburiae,2023-02-09T14:15:00Z,Australia,Oceania,04/06/2019,Rectal swab,Homo sapiens
SRR23384601,-,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Enterobacter asburiae,2023-02-09T14:15:00Z,Australia,Oceania,04/06/2019,Rectal swab,Homo sapiens
SRR23384601,+,blaIMP-4_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam,Enterobacter asburiae,2023-02-09T14:15:00Z,Australia,Oceania,04/06/2019,Rectal swab,Homo sapiens
SRR23384601,+,catB3_2,resfinder,Chloramphenicol,Enterobacter asburiae,2023-02-09T14:15:00Z,Australia,Oceania,04/06/2019,Rectal swab,Homo sapiens
SRR23384601,+,sul1_5,resfinder,Sulfamethoxazole,Enterobacter asburiae,2023-02-09T14:15:00Z,Australia,Oceania,04/06/2019,Rectal swab,Homo sapiens
SRR23384601,-,qnrB2_1,resfinder,Ciprofloxacin,Enterobacter asburiae,2023-02-09T14:15:00Z,Australia,Oceania,04/06/2019,Rectal swab,Homo sapiens
SRR23384601,+,sul1_5,resfinder,Sulfamethoxazole,Enterobacter asburiae,2023-02-09T14:15:00Z,Australia,Oceania,04/06/2019,Rectal swab,Homo sapiens
SRR23384662,-,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,+,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,-,sul1_5,resfinder,Sulfamethoxazole,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,+,qnrB2_1,resfinder,Ciprofloxacin,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,-,sul1_5,resfinder,Sulfamethoxazole,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,-,catB3_2,resfinder,Chloramphenicol,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,-,blaIMP-4_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,-,catA2_1,resfinder,Chloramphenicol,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,+,catA2_1,resfinder,Chloramphenicol,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,-,mcr-9_1,resfinder,,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,-,tet(D)_1,resfinder,Doxycycline;Tetracycline,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,-,tet(D)_1,resfinder,Doxycycline;Tetracycline,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,-,blaSHV-12_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,+,aac(6')-Ib-cr_1,resfinder,Ciprofloxacin,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,+,blaOXA-1_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,+,catB3_2,resfinder,Chloramphenicol,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,+,ARR-3_4,resfinder,,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,+,sul1_5,resfinder,Sulfamethoxazole,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,+,dfrA19_1,resfinder,Trimethoprim,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,+,aph(3'')-Ib_2,resfinder,Streptomycin,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR23384662,+,aph(6)-Id_1,resfinder,Streptomycin,Enterobacter hormaechei,2023-02-09T14:27:00Z,Australia,Oceania,29/10/2018,urine,Homo sapiens
SRR27186978,+,dfrA1_8,resfinder,Trimethoprim,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186978,+,ant(3'')-Ia_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186978,+,sul1_5,resfinder,Sulfamethoxazole,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186978,+,tet(A)_6,resfinder,Doxycycline;Tetracycline,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
SRR27187008,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Escherichia coli,2023-12-12T14:42:00Z,USA,North America,2021-11,,Gallus gallus
SRR27187008,-,tet(B)_2,resfinder,Doxycycline;Tetracycline;Minocycline,Escherichia coli,2023-12-12T14:42:00Z,USA,North America,2021-11,,Gallus gallus
SRR27187008,-,aph(3')-Ia_1,resfinder,,Escherichia coli,2023-12-12T14:42:00Z,USA,North America,2021-11,,Gallus gallus
SRR27187008,-,aph(6)-Id_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:42:00Z,USA,North America,2021-11,,Gallus gallus
SRR27187008,-,aph(3'')-Ib_5,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:42:00Z,USA,North America,2021-11,,Gallus gallus
SRR27187008,-,aph(3')-Ia_1,resfinder,,Escherichia coli,2023-12-12T14:42:00Z,USA,North America,2021-11,,Gallus gallus
SRR27187008,-,aph(6)-Id_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:42:00Z,USA,North America,2021-11,,Gallus gallus
SRR27187008,-,aph(3'')-Ib_5,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:42:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186976,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186976,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186976,-,tet(B)_2,resfinder,Doxycycline;Tetracycline;Minocycline,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186976,-,aph(3')-Ia_1,resfinder,,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186976,-,aph(6)-Id_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186976,-,aph(3'')-Ib_5,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186976,-,aph(3')-Ia_1,resfinder,,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186976,-,aph(6)-Id_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
SRR27186976,-,aph(3'')-Ib_5,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:40:00Z,USA,North America,2021-11,,Gallus gallus
SRR23384656,+,blaIMP-4_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam,Klebsiella pneumoniae,2023-02-09T14:24:00Z,Australia,Oceania,27/05/2018,Rectal swab,Homo sapiens
SRR23384656,+,catB3_2,resfinder,Chloramphenicol,Klebsiella pneumoniae,2023-02-09T14:24:00Z,Australia,Oceania,27/05/2018,Rectal swab,Homo sapiens
SRR23384656,+,sul1_5,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2023-02-09T14:24:00Z,Australia,Oceania,27/05/2018,Rectal swab,Homo sapiens
SRR23384656,-,qnrB2_1,resfinder,Ciprofloxacin,Klebsiella pneumoniae,2023-02-09T14:24:00Z,Australia,Oceania,27/05/2018,Rectal swab,Homo sapiens
SRR23384656,+,sul1_5,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2023-02-09T14:24:00Z,Australia,Oceania,27/05/2018,Rectal swab,Homo sapiens
SRR23384656,-,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Klebsiella pneumoniae,2023-02-09T14:24:00Z,Australia,Oceania,27/05/2018,Rectal swab,Homo sapiens
SRR23384528,-,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2023-02-09T14:22:00Z,Australia,Oceania,18/03/2004,respiratory,Homo sapiens
SRR23384528,+,blaIMP-4_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam,Klebsiella pneumoniae,2023-02-09T14:22:00Z,Australia,Oceania,18/03/2004,respiratory,Homo sapiens
SRR23384528,+,catB3_2,resfinder,Chloramphenicol,Klebsiella pneumoniae,2023-02-09T14:22:00Z,Australia,Oceania,18/03/2004,respiratory,Homo sapiens
SRR23384528,+,sul1_5,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2023-02-09T14:22:00Z,Australia,Oceania,18/03/2004,respiratory,Homo sapiens
SRR23384528,-,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Klebsiella pneumoniae,2023-02-09T14:22:00Z,Australia,Oceania,18/03/2004,respiratory,Homo sapiens
SRR23384528,+,sul1_5,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2023-02-09T14:22:00Z,Australia,Oceania,18/03/2004,respiratory,Homo sapiens
SRR23384885,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Escherichia coli,2023-02-09T14:20:00Z,Australia,Oceania,24/06/2005,urine,Homo sapiens
SRR23384885,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Escherichia coli,2023-02-09T14:20:00Z,Australia,Oceania,24/06/2005,urine,Homo sapiens
ERR13600446,+,tet(A)_6,resfinder,Doxycycline;Tetracycline,Klebsiella pneumoniae,2024-08-31T01:38:00Z,Norway,Europe,2006,blood,
ERR13600446,+,qnrB1_1,resfinder,Ciprofloxacin,Klebsiella pneumoniae,2024-08-31T01:38:00Z,Norway,Europe,2006,blood,
ERR13600446,-,blaCTX-M-15_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2024-08-31T01:38:00Z,Norway,Europe,2006,blood,
ERR13600446,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2024-08-31T01:38:00Z,Norway,Europe,2006,blood,
ERR13600446,-,aph(6)-Id_1,resfinder,Streptomycin,Klebsiella pneumoniae,2024-08-31T01:38:00Z,Norway,Europe,2006,blood,
ERR13600446,-,aph(3'')-Ib_5,resfinder,Streptomycin,Klebsiella pneumoniae,2024-08-31T01:38:00Z,Norway,Europe,2006,blood,
ERR13600446,-,sul2_2,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2024-08-31T01:38:00Z,Norway,Europe,2006,blood,
ERR13600446,-,blaOXA-1_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam,Klebsiella pneumoniae,2024-08-31T01:38:00Z,Norway,Europe,2006,blood,
ERR13600446,-,aac(6')-Ib-cr_1,resfinder,Ciprofloxacin,Klebsiella pneumoniae,2024-08-31T01:38:00Z,Norway,Europe,2006,blood,
ERR13600446,+,aac(3)-IIa_1,resfinder,Gentamicin;Tobramycin,Klebsiella pneumoniae,2024-08-31T01:38:00Z,Norway,Europe,2006,blood,
ERR13600446,-,dfrA14_5,resfinder,Trimethoprim,Klebsiella pneumoniae,2024-08-31T01:38:00Z,Norway,Europe,2006,blood,
SRR23384708,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,aac(6')-Ib-cr_1,resfinder,Ciprofloxacin,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,blaOXA-1_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,catB3_2,resfinder,Chloramphenicol,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,ARR-3_4,resfinder,,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,sul1_5,resfinder,Sulfamethoxazole,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,dfrA19_1,resfinder,Trimethoprim,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,aph(3'')-Ib_2,resfinder,Streptomycin,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,aph(6)-Id_1,resfinder,Streptomycin,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,aac(6')-Ib-cr_1,resfinder,Ciprofloxacin,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,blaOXA-1_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,catB3_2,resfinder,Chloramphenicol,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,ARR-3_4,resfinder,,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,sul1_5,resfinder,Sulfamethoxazole,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,dfrA19_1,resfinder,Trimethoprim,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,aph(3'')-Ib_2,resfinder,Streptomycin,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,aph(6)-Id_1,resfinder,Streptomycin,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,-,sul1_5,resfinder,Sulfamethoxazole,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,-,qnrA1_1,resfinder,Ciprofloxacin,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,-,aac(3)-IId_1,resfinder,Gentamicin;Tobramycin,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,-,sul1_5,resfinder,Sulfamethoxazole,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,-,catB3_2,resfinder,Chloramphenicol,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,-,blaIMP-4_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,-,catA2_1,resfinder,Chloramphenicol,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,catA2_1,resfinder,Chloramphenicol,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,catA2_1,resfinder,Chloramphenicol,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,mcr-9_1,resfinder,,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,+,tet(D)_1,resfinder,Doxycycline;Tetracycline,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR23384708,-,blaSHV-12_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Enterobacter hormaechei,2023-02-09T14:19:00Z,Australia,Oceania,28/05/2019,Rectal swab,Homo sapiens
SRR27187030,+,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Escherichia coli,2023-12-12T14:49:00Z,Hungary,Europe,2017,blood culture,Homo sapiens
SRR27187030,-,sul1_5,resfinder,Sulfamethoxazole,Escherichia coli,2023-12-12T14:49:00Z,Hungary,Europe,2017,blood culture,Homo sapiens
SRR27187030,-,aadA5_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:49:00Z,Hungary,Europe,2017,blood culture,Homo sapiens
SRR27187030,-,dfrA17_1,resfinder,Trimethoprim,Escherichia coli,2023-12-12T14:49:00Z,Hungary,Europe,2017,blood culture,Homo sapiens
SRR27187030,-,tet(A)_6,resfinder,Doxycycline;Tetracycline,Escherichia coli,2023-12-12T14:49:00Z,Hungary,Europe,2017,blood culture,Homo sapiens
SRR27187030,+,blaCTX-M-15_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Escherichia coli,2023-12-12T14:49:00Z,Hungary,Europe,2017,blood culture,Homo sapiens
SRR23384884,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Klebsiella oxytoca,2023-02-09T14:19:00Z,Australia,Oceania,17/10/2005,Skin and soft tissue,Homo sapiens
